,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
19,ABCAPITAL,EQ,102.85,102.9,100.65,101.05,101.3,102.1,2292659,233474850.4,16-APR-2019,15353,INE674K01013
20,ABFRL,EQ,222.2,224.2,220.1,222.35,221.6,223.15,272936,60680769.95,16-APR-2019,7315,INE647O01011
21,ABGSHIP,BZ,1.6,1.6,1.5,1.6,1.6,1.55,6670,10655.9,16-APR-2019,39,INE067H01016
22,ABMINTLTD,BE,14.85,14.85,14.85,14.85,14.85,14.85,218,3237.3,16-APR-2019,1,INE251C01017
23,ABSLNN50ET,EQ,335.0,338.05,335.0,338.05,338.05,334.99,35,11767.15,16-APR-2019,3,INF209KB1B87
24,ABSLRIF6RG,MF,7.56,7.56,7.56,7.56,7.56,7.5,2500,18900.0,16-APR-2019,1,INF209KB1LL4
25,ACC,EQ,1680.0,1711.5,1677.0,1703.0,1705.8,1673.35,857287,1455185209.3,16-APR-2019,39574,INE012A01025
26,ACCELYA,EQ,934.5,934.5,930.0,934.1,933.0,934.5,2484,2318635.0,16-APR-2019,399,INE793A01012
27,ACCURACY,SM,80.4,80.4,80.4,80.4,80.4,79.0,3200,257280.0,16-APR-2019,2,INE648Z01015
28,ACE,EQ,107.0,109.55,106.0,107.0,107.55,106.7,383109,41159108.6,16-APR-2019,7604,INE731H01025
29,ADANIENT,EQ,142.2,145.35,142.2,143.05,142.6,142.95,3648947,524562369.05,16-APR-2019,21447,INE423A01024
30,ADANIGAS,EQ,130.7,144.75,130.3,141.65,141.15,130.05,3175557,445286092.2,16-APR-2019,30627,INE399L01023
31,ADANIGREEN,EQ,37.6,44.9,37.6,44.5,44.4,37.45,10783405,464812411.95,16-APR-2019,29756,INE364U01010
32,ADANIPORTS,EQ,387.05,396.55,386.1,395.65,395.5,387.05,3728013,1461032187.6,16-APR-2019,44173,INE742F01042
33,ADANIPOWER,EQ,54.5,55.1,53.75,54.35,54.1,54.6,14215499,773208248.4,16-APR-2019,21908,INE814H01011
34,ADANITRANS,EQ,222.9,232.85,222.0,230.1,230.0,222.6,454737,104133406.3,16-APR-2019,8843,INE931S01010
35,ADFFOODS,EQ,246.5,248.45,243.85,245.05,244.3,246.85,16401,4028058.7,16-APR-2019,525,INE982B01019
36,ADHUNIK,BE,2.55,2.55,2.55,2.55,2.55,2.65,12829,32713.95,16-APR-2019,26,INE400H01019
37,ADHUNIKIND,EQ,60.9,62.0,59.9,60.8,61.3,60.65,11615,702933.85,16-APR-2019,72,INE452L01012
38,ADLABS,EQ,8.95,9.6,8.95,9.25,9.25,9.1,235829,2183021.9,16-APR-2019,426,INE172N01012
39,ADORWELD,EQ,340.7,350.0,337.7,346.8,344.2,341.65,9592,3304744.35,16-APR-2019,505,INE045A01017
40,ADROITINFO,BE,15.8,16.5,15.1,16.5,16.5,15.75,480,7692.5,16-APR-2019,8,INE737B01033
41,ADSL,EQ,13.25,13.6,13.0,13.3,13.4,13.25,13737,183382.95,16-APR-2019,59,INE102I01027
42,ADVANIHOTR,EQ,68.05,68.65,67.0,67.35,67.3,68.45,1526,103578.2,16-APR-2019,53,INE199C01026
43,ADVENZYMES,EQ,189.45,193.7,188.5,191.8,192.0,189.05,119129,22828930.4,16-APR-2019,1517,INE837H01020
44,AEGISCHEM,EQ,211.75,212.75,210.0,210.85,211.3,211.95,88921,18766619.3,16-APR-2019,3228,INE208C01025
45,AGARIND,EQ,156.25,156.25,146.1,151.1,151.75,156.55,5562,837741.35,16-APR-2019,194,INE204E01012
46,AGCNET,EQ,117.35,120.8,116.5,117.9,117.05,121.1,14330,1687097.7,16-APR-2019,210,INE676A01019
47,AGLSL,EQ,59.45,59.75,59.0,59.4,59.4,59.2,2115,125183.85,16-APR-2019,25,INE517U01013
48,AGRITECH,EQ,69.6,73.3,66.3,67.45,67.7,67.6,137981,9565175.1,16-APR-2019,1478,INE449G01018
49,AGROPHOS,BE,72.0,72.0,65.65,70.0,70.0,68.8,91558,6405679.9,16-APR-2019,71,INE740V01019
50,AHIMSA,SM,28.5,28.5,28.5,28.5,28.5,27.0,6000,171000.0,16-APR-2019,1,INE136T01014
51,AHLEAST,EQ,242.0,242.0,235.75,238.2,240.0,238.65,3893,926804.0,16-APR-2019,116,INE926K01017
52,AHLUCONT,EQ,331.15,341.05,331.15,339.8,340.65,335.2,3859,1305215.95,16-APR-2019,214,INE758C01029
53,AHLWEST,EQ,384.8,384.8,360.4,365.5,362.0,378.55,854,313989.35,16-APR-2019,38,INE915K01010
54,AIAENG,EQ,1795.55,1795.55,1772.4,1780.2,1777.0,1795.3,4325,7700606.45,16-APR-2019,720,INE212H01026
55,AIFL,BE,11.25,11.65,11.1,11.3,11.3,11.25,43315,493342.45,16-APR-2019,155,INE428O01016
56,AIONJSW,EQ,27.35,27.8,26.75,26.85,26.8,27.0,39531,1078504.2,16-APR-2019,329,INE743C01021
57,AIRAN,SM,65.0,66.0,64.0,66.0,66.0,64.1,20000,1299500.0,16-APR-2019,7,INE645W01026
58,AJANTPHARM,EQ,1031.0,1050.0,1028.05,1032.6,1035.0,1027.15,428766,446563420.1,16-APR-2019,11281,INE031B01049
59,AJMERA,EQ,187.9,189.8,181.1,185.65,186.25,186.45,27280,5099415.05,16-APR-2019,839,INE298G01027
60,AKASH,SM,52.6,52.6,52.5,52.5,52.5,51.0,4000,210200.0,16-APR-2019,2,INE737W01013
61,AKG,SM,33.05,33.05,33.05,33.05,33.05,33.5,4000,132200.0,16-APR-2019,1,INE00Y801016
62,AKSHARCHEM,EQ,334.45,338.9,330.3,333.7,331.2,334.05,4187,1399031.4,16-APR-2019,130,INE542B01011
63,AKSHOPTFBR,EQ,18.7,18.9,18.3,18.3,18.4,18.6,341775,6307805.35,16-APR-2019,1314,INE523B01011
64,AKZOINDIA,EQ,1751.55,1794.85,1751.55,1779.05,1794.85,1752.15,3920,6937174.65,16-APR-2019,687,INE133A01011
65,ALANKIT,EQ,30.8,36.8,30.8,34.0,35.8,31.35,1341380,43527255.9,16-APR-2019,3317,INE914E01040
66,ALBERTDAVD,EQ,420.0,425.5,407.3,410.15,413.45,418.05,2794,1158592.35,16-APR-2019,165,INE155C01010
67,ALBK,EQ,54.1,54.2,51.5,51.85,52.1,53.7,7839640,411595001.8,16-APR-2019,15844,INE428A01015
68,ALCHEM,BE,1.85,1.9,1.85,1.9,1.9,1.85,1200,2255.0,16-APR-2019,10,INE964B01033
69,ALEMBICLTD,EQ,42.75,46.0,42.5,44.65,44.7,42.75,682747,30403051.05,16-APR-2019,3276,INE426A01027
70,ALICON,EQ,575.45,597.55,570.0,571.45,570.0,582.0,2560,1472747.6,16-APR-2019,194,INE062D01024
71,ALKALI,EQ,43.85,46.25,43.5,44.8,44.95,43.25,60493,2743247.55,16-APR-2019,494,INE773I01017
72,ALKEM,EQ,1757.0,1760.0,1705.25,1715.85,1720.0,1754.25,60519,104131826.6,16-APR-2019,4723,INE540L01014
73,ALKYLAMINE,EQ,873.65,879.0,865.0,871.9,869.0,871.1,3636,3167440.05,16-APR-2019,270,INE150B01021
74,ALLCARGO,EQ,116.0,118.0,116.0,116.7,116.4,115.95,124480,14553928.4,16-APR-2019,1886,INE418H01029
75,ALLSEC,BE,309.0,309.0,299.3,301.25,301.0,302.7,9817,2947875.6,16-APR-2019,84,INE835G01018
76,ALMONDZ,EQ,22.85,23.1,21.85,22.2,22.2,21.85,436,9817.3,16-APR-2019,11,INE326B01027
77,ALOKTEXT,BE,4.5,4.6,4.3,4.35,4.3,4.5,2542046,11205386.15,16-APR-2019,1771,INE270A01011
78,ALPA,EQ,26.75,27.5,26.7,26.85,27.15,27.2,9562,258298.45,16-APR-2019,146,INE385I01010
79,ALPHAGEO,EQ,489.05,489.8,477.15,480.7,484.0,485.05,4128,1989608.1,16-APR-2019,462,INE137C01018
80,ALPSINDUS,BE,1.9,1.9,1.9,1.9,1.9,1.95,100,190.0,16-APR-2019,1,INE093B01015
81,AMARAJABAT,EQ,705.0,712.3,700.7,706.25,705.2,703.8,627377,444054805.3,16-APR-2019,12160,INE885A01032
82,AMBANIORG,SM,69.25,69.25,69.25,69.25,69.25,66.1,36000,2493000.0,16-APR-2019,2,INE00C501018
83,AMBER,EQ,826.0,847.6,826.0,836.55,840.0,826.0,36680,30836704.75,16-APR-2019,2399,INE371P01015
84,AMBIKCO,EQ,1129.95,1130.0,1120.0,1126.15,1125.0,1128.35,1936,2182128.65,16-APR-2019,162,INE540G01014
85,AMBUJACEM,EQ,228.4,233.0,227.65,232.0,231.0,227.45,4568324,1052448581.45,16-APR-2019,25983,INE079A01024
86,AMDIND,EQ,22.0,22.0,21.25,21.5,21.5,21.55,4799,103197.0,16-APR-2019,37,INE005I01014
87,AMJLAND,EQ,20.25,20.25,19.75,20.15,20.15,20.0,1287,25663.95,16-APR-2019,27,INE606A01024
88,AMRUTANJAN,EQ,317.45,319.95,315.05,316.35,315.75,315.75,13984,4443754.0,16-APR-2019,504,INE098F01031
89,ANANTRAJ,EQ,34.0,34.0,33.5,33.6,33.5,33.75,166297,5593043.35,16-APR-2019,587,INE242C01024
90,ANDHRABANK,EQ,29.3,29.5,28.6,28.8,28.75,29.05,950364,27637608.65,16-APR-2019,3397,INE434A01013
91,ANDHRACEMT,BE,5.0,5.1,4.85,4.9,4.9,4.9,58953,292390.6,16-APR-2019,149,INE666E01012
92,ANDHRSUGAR,EQ,350.95,358.95,347.4,355.4,352.0,349.0,32700,11565130.95,16-APR-2019,930,INE715B01013
93,ANGIND,BZ,1.0,1.0,0.9,0.95,0.95,0.95,15316,14077.15,16-APR-2019,17,INE017D01010
94,ANIKINDS,EQ,15.5,15.7,15.25,15.25,15.25,15.45,2165,33196.75,16-APR-2019,26,INE087B01017
95,ANKITMETAL,BE,0.5,0.6,0.5,0.5,0.55,0.55,47805,25482.2,16-APR-2019,27,INE106I01010
96,ANSALAPI,EQ,11.5,11.65,11.35,11.45,11.4,11.5,38674,444927.3,16-APR-2019,138,INE436A01026
97,ANSALHSG,EQ,12.7,13.05,12.65,12.85,12.85,12.8,35455,455171.7,16-APR-2019,163,INE880B01015
98,ANTGRAPHIC,BE,0.65,0.7,0.65,0.65,0.65,0.7,38009,24713.85,16-APR-2019,24,INE414B01021
99,ANUP,EQ,495.0,497.0,480.0,481.15,480.0,496.65,26114,12694024.85,16-APR-2019,1279,INE294Z01018
100,APARINDS,EQ,684.05,691.4,684.0,690.0,690.0,687.7,8004,5518883.35,16-APR-2019,334,INE372A01015
101,APCL,EQ,148.0,150.0,140.05,142.0,141.5,149.75,7229,1045464.35,16-APR-2019,213,INE071F01012
102,APCOTEXIND,EQ,542.0,543.85,535.5,539.75,539.0,542.7,3637,1962710.4,16-APR-2019,238,INE116A01024
103,APEX,EQ,344.95,347.55,334.05,336.6,337.4,342.0,76903,26321958.2,16-APR-2019,2226,INE346W01013
104,APLAPOLLO,EQ,1510.0,1570.05,1505.15,1562.65,1551.0,1498.75,38855,60304333.35,16-APR-2019,3204,INE702C01019
105,APLLTD,EQ,534.45,538.0,528.05,533.8,535.0,534.45,11104,5920173.6,16-APR-2019,569,INE901L01018
106,APOLLO,EQ,143.7,148.8,140.1,140.9,140.5,143.1,96734,13955742.25,16-APR-2019,1989,INE713T01010
107,APOLLOHOSP,EQ,1271.25,1294.9,1271.05,1275.2,1275.0,1271.4,375036,480532667.45,16-APR-2019,14773,INE437A01024
108,APOLLOTYRE,EQ,218.2,219.45,215.2,216.35,216.2,218.0,2450298,529612015.7,16-APR-2019,31883,INE438A01022
109,APOLSINHOT,EQ,872.95,932.9,870.85,932.9,932.9,848.1,6613,6057303.15,16-APR-2019,370,INE451F01024
110,APTECHT,EQ,178.0,179.0,174.5,174.9,174.6,176.9,149406,26339135.25,16-APR-2019,2126,INE266F01018
111,ARCHIDPLY,EQ,40.1,40.85,38.5,38.7,38.9,39.7,24639,966119.75,16-APR-2019,283,INE877I01016
112,ARCHIES,EQ,24.0,24.0,23.8,23.8,23.95,23.85,16821,401885.95,16-APR-2019,124,INE731A01020
113,ARCOTECH,BE,5.75,5.75,5.5,5.55,5.7,5.65,91182,509935.7,16-APR-2019,118,INE574I01035
114,ARIES,EQ,87.5,87.5,85.8,86.2,86.05,86.4,19172,1659941.45,16-APR-2019,250,INE298I01015
115,ARIHANT,EQ,27.1,28.8,27.1,27.7,27.7,28.1,1377,37791.25,16-APR-2019,9,INE413D01011
116,ARIHANTSUP,BE,57.0,60.0,55.75,57.3,55.75,58.65,7772,451879.5,16-APR-2019,100,INE643K01018
117,ARMANFIN,EQ,367.8,368.0,360.05,360.2,360.05,362.1,4579,1670575.05,16-APR-2019,123,INE109C01017
118,AROGRANITE,EQ,52.85,52.85,50.65,51.4,51.2,52.2,16051,827048.3,16-APR-2019,178,INE210C01013
119,ARROWGREEN,EQ,78.85,78.9,76.65,77.55,77.8,76.65,2145,166200.15,16-APR-2019,116,INE570D01018
120,ARROWTEX,EQ,17.7,17.9,17.45,17.75,17.75,17.7,5971,104649.15,16-APR-2019,30,INE933J01015
121,ARSHIYA,EQ,32.7,35.35,32.5,33.25,33.1,33.1,63214,2132192.65,16-APR-2019,396,INE968D01022
122,ARSSINFRA,EQ,58.5,58.5,58.5,58.5,58.5,55.75,60561,3542818.5,16-APR-2019,154,INE267I01010
123,ARTEDZ,SM,37.0,38.95,37.0,38.6,38.95,41.35,9000,342750.0,16-APR-2019,3,INE00CO01016
124,ARVIND,EQ,88.45,91.35,87.95,90.45,90.1,88.0,2257827,202719628.2,16-APR-2019,19324,INE034A01011
125,ARVINDFASN,EQ,960.0,965.1,939.65,958.15,956.0,955.1,59604,56747076.85,16-APR-2019,4408,INE955V01021
126,ARVSMART,EQ,123.45,127.0,123.45,126.0,125.75,123.45,7302,915013.0,16-APR-2019,259,INE034S01021
127,ASAHIINDIA,EQ,259.7,263.0,259.0,259.55,260.0,258.2,15590,4054905.3,16-APR-2019,186,INE439A01020
128,ASAHISONG,EQ,163.65,165.9,159.2,160.85,162.0,160.65,2464,400248.95,16-APR-2019,117,INE228I01012
129,ASAL,EQ,55.8,55.8,54.6,54.8,54.85,56.0,2094,115830.85,16-APR-2019,41,INE900C01027
130,ASHAPURMIN,BE,28.9,29.1,27.9,28.6,28.75,28.05,26068,741341.05,16-APR-2019,100,INE348A01023
131,ASHIANA,EQ,121.5,121.5,118.45,119.0,118.65,120.0,37428,4477257.9,16-APR-2019,336,INE365D01021
132,ASHIMASYN,EQ,11.6,12.0,11.5,11.65,11.85,11.7,19108,225351.75,16-APR-2019,88,INE440A01010
133,ASHOKA,EQ,130.0,133.3,130.0,131.1,130.95,130.0,84474,11137113.8,16-APR-2019,1445,INE442H01029
134,ASHOKLEY,EQ,96.1,97.75,95.6,96.35,96.5,95.75,25209332,2441009941.15,16-APR-2019,79906,INE208A01029
135,ASIANHOTNR,EQ,132.5,136.2,131.35,132.35,132.0,132.25,1323,175975.6,16-APR-2019,70,INE363A01022
136,ASIANPAINT,EQ,1442.75,1464.9,1440.25,1459.0,1460.0,1431.55,1463057,2132878799.75,16-APR-2019,60012,INE021A01026
137,ASIANTILES,EQ,211.8,214.2,205.5,207.3,208.45,211.4,70907,14869488.25,16-APR-2019,957,INE022I01019
138,ASLIND,SM,14.0,14.0,14.0,14.0,14.0,14.55,8000,112000.0,16-APR-2019,1,INE617I01024
139,ASPINWALL,EQ,166.85,169.3,165.0,165.95,165.0,166.8,430,71088.4,16-APR-2019,23,INE991I01015
140,ASSAMCO,BE,2.0,2.15,2.0,2.1,2.1,2.1,37288,77710.8,16-APR-2019,71,INE442A01024
141,ASTEC,EQ,511.9,513.0,508.2,509.85,509.25,509.3,12720,6491113.15,16-APR-2019,311,INE563J01010
142,ASTERDM,EQ,152.0,153.5,151.55,152.4,152.0,151.8,37454,5716900.7,16-APR-2019,1705,INE914M01019
143,ASTRAL,EQ,1201.45,1249.8,1200.05,1231.9,1226.75,1199.4,48538,59810013.85,16-APR-2019,5502,INE006I01046
144,ASTRAMICRO,EQ,99.1,100.9,98.6,99.45,99.0,98.95,145740,14528675.5,16-APR-2019,1284,INE386C01029
145,ASTRAZEN,EQ,2271.0,2349.85,2240.0,2288.5,2272.5,2264.75,41083,94664815.8,16-APR-2019,4529,INE203A01020
146,ASTRON,EQ,100.75,101.0,99.0,99.3,99.4,100.0,89330,8918858.0,16-APR-2019,1071,INE646X01014
147,ATFL,EQ,584.95,598.0,584.9,593.05,587.0,584.9,8947,5304368.6,16-APR-2019,362,INE209A01019
148,ATLANTA,EQ,19.15,19.35,18.65,19.0,18.85,19.0,36574,692147.3,16-APR-2019,304,INE285H01022
149,ATLASCYCLE,BE,75.9,75.9,72.1,72.6,72.75,73.7,5020,368102.25,16-APR-2019,60,INE446A01025
150,ATNINTER,BE,0.1,0.15,0.1,0.15,0.15,0.1,5450,655.0,16-APR-2019,13,INE803A01027
151,ATUL,EQ,3500.0,3549.75,3480.8,3544.55,3547.0,3500.25,4016,14120859.8,16-APR-2019,902,INE100A01010
152,ATULAUTO,EQ,335.6,339.85,334.5,336.3,335.65,336.8,7256,2440787.45,16-APR-2019,494,INE951D01028
153,AUBANK,EQ,595.0,608.0,595.0,604.5,603.95,598.5,98647,59490162.2,16-APR-2019,4242,INE949L01017
154,AURIONPRO,EQ,146.8,149.9,146.55,148.9,149.5,147.75,20310,3023051.55,16-APR-2019,363,INE132H01018
155,AUROPHARMA,EQ,781.3,786.5,774.0,782.4,783.55,777.6,1275788,996234448.7,16-APR-2019,36471,INE406A01037
156,AUSOMENT,EQ,39.8,39.8,37.0,37.25,37.0,37.0,4906,184266.95,16-APR-2019,49,INE218C01016
157,AUTOAXLES,EQ,1221.85,1221.85,1199.0,1201.6,1205.65,1205.95,5484,6612737.9,16-APR-2019,627,INE449A01011
158,AUTOIND,EQ,50.55,50.55,49.0,49.2,49.15,49.85,11375,562051.1,16-APR-2019,181,INE718H01014
159,AUTOLITIND,EQ,37.3,39.0,37.1,38.4,38.4,37.5,9806,376772.95,16-APR-2019,84,INE448A01013
160,AVADHSUGAR,EQ,455.25,457.9,446.55,448.0,448.5,456.6,26278,11879677.2,16-APR-2019,1252,INE349W01017
161,AVANTIFEED,EQ,409.5,412.0,404.05,408.45,408.8,405.65,411655,167962836.1,16-APR-2019,9523,INE871C01038
162,AVTNPL,EQ,26.0,26.2,25.5,25.7,25.9,25.95,31048,798788.9,16-APR-2019,143,INE488D01021
163,AXISBANK,EQ,765.1,776.0,765.1,771.1,775.0,762.85,7088601,5468303631.5,16-APR-2019,143014,INE238A01034
164,AXISCADES,EQ,57.75,60.9,57.0,58.8,58.9,57.75,92328,5480508.9,16-APR-2019,1146,INE555B01013
165,AXISGOLD,EQ,2818.95,2818.95,2777.0,2783.0,2783.0,2795.9,58,161829.35,16-APR-2019,28,INF846K01347
166,AXISNIFTY,EQ,1205.79,1205.79,1199.61,1199.61,1199.61,1188.21,580,695792.34,16-APR-2019,4,INF846K01ZL0
167,AYMSYNTEX,EQ,36.3,37.05,35.85,36.95,37.0,36.3,10565,385109.05,16-APR-2019,73,INE193B01039
168,BAFNAPHARM,EQ,9.4,9.7,9.4,9.55,9.5,9.3,16931,162348.2,16-APR-2019,82,INE878I01014
169,BAGFILMS,EQ,4.9,4.9,4.75,4.8,4.8,4.8,153422,742157.05,16-APR-2019,150,INE116D01028
170,BAJAJ-AUTO,EQ,3045.0,3074.9,3032.2,3068.45,3074.9,3035.05,371767,1134476629.45,16-APR-2019,28486,INE917I01010
171,BAJAJCON,EQ,344.3,344.8,335.5,336.4,336.0,341.75,126991,42993096.25,16-APR-2019,4181,INE933K01021
172,BAJAJELEC,EQ,575.0,587.7,572.0,578.35,581.0,571.7,378747,220169733.8,16-APR-2019,10799,INE193E01025
173,BAJAJFINSV,EQ,7548.0,7620.0,7496.0,7578.95,7593.0,7509.15,128121,969568755.7,16-APR-2019,16822,INE918I01018
174,BAJAJHIND,EQ,9.0,9.05,8.85,8.9,8.85,8.95,1459893,13017370.9,16-APR-2019,1217,INE306A01021
175,BAJAJHLDNG,EQ,3318.9,3329.6,3293.6,3304.1,3318.0,3311.1,16358,54128018.45,16-APR-2019,1691,INE118A01012
176,BAJFINANCE,EQ,3018.0,3057.3,3018.0,3032.5,3025.45,3022.25,1021478,3104064353.1,16-APR-2019,57761,INE296A01024
177,BALAJITELE,EQ,80.55,80.95,79.2,79.75,80.15,80.5,38500,3079395.45,16-APR-2019,431,INE794B01026
178,BALAMINES,EQ,482.05,485.8,478.35,482.75,482.0,481.4,26604,12845953.75,16-APR-2019,826,INE050E01027
179,BALAXI,BE,67.8,67.8,67.8,67.8,67.8,64.6,878,59528.4,16-APR-2019,5,INE618N01014
180,BALKRISHNA,EQ,40.95,41.45,39.7,40.15,40.15,40.2,11951,483352.4,16-APR-2019,120,INE875R01011
181,BALKRISIND,EQ,972.0,980.9,962.2,967.75,968.0,967.7,334095,325117413.55,16-APR-2019,7457,INE787D01026
182,BALLARPUR,EQ,2.55,2.75,2.55,2.7,2.7,2.65,1903199,5006381.85,16-APR-2019,853,INE294A01037
183,BALMLAWRIE,EQ,182.0,185.3,180.4,182.3,182.4,180.6,38493,7038728.7,16-APR-2019,986,INE164A01016
184,BALPHARMA,EQ,72.35,73.4,72.0,72.15,72.05,72.4,9062,655038.0,16-APR-2019,192,INE083D01012
185,BALRAMCHIN,EQ,137.5,142.35,136.25,141.4,141.25,139.95,2168556,304716262.25,16-APR-2019,19582,INE119A01028
186,BANARBEADS,EQ,44.3,45.9,44.0,44.0,44.0,44.3,2083,92339.65,16-APR-2019,27,INE655B01011
187,BANARISUG,EQ,1512.05,1513.05,1490.95,1494.0,1491.6,1502.0,177,265662.5,16-APR-2019,88,INE459A01010
188,BANCOINDIA,EQ,152.2,153.25,151.0,151.5,151.3,151.4,15272,2317938.8,16-APR-2019,318,INE213C01025
189,BANDHANBNK,EQ,535.0,567.0,535.0,557.75,565.05,534.75,980542,539929082.9,16-APR-2019,24328,INE545U01014
190,BANG,EQ,38.05,39.95,37.25,39.5,39.4,37.3,11865,461679.8,16-APR-2019,175,INE863I01016
191,BANKBARODA,EQ,131.1,131.55,130.0,130.9,130.6,130.75,10100946,1320402015.55,16-APR-2019,27321,INE028A01039
192,BANKBEES,EQ,3066.53,3110.9,3066.53,3102.12,3101.5,3063.51,3105,9603013.59,16-APR-2019,801,INF732E01078
193,BANKINDIA,EQ,99.2,99.95,98.55,98.95,98.8,99.05,4279945,424645011.3,16-APR-2019,12892,INE084A01016
194,BANSAL,SM,6.4,6.85,6.4,6.85,6.85,6.7,10000,64450.0,16-APR-2019,10,INE668X01018
195,BANSWRAS,EQ,68.0,69.0,66.2,66.95,66.65,66.95,1294,86737.2,16-APR-2019,42,INE629D01012
196,BARTRONICS,EQ,6.5,6.55,6.45,6.5,6.5,6.45,12817,82874.4,16-APR-2019,51,INE855F01034
197,BASF,EQ,1385.35,1395.7,1375.6,1382.9,1392.0,1385.25,3552,4927598.15,16-APR-2019,451,INE373A01013
198,BASML,EQ,185.55,191.9,182.2,188.1,191.9,182.3,1287,240743.95,16-APR-2019,39,INE186H01014
199,BATAINDIA,EQ,1414.4,1438.5,1408.2,1430.8,1430.5,1413.85,754278,1078933506.55,16-APR-2019,29917,INE176A01028
200,BAYERCROP,EQ,4233.85,4234.3,4178.0,4200.65,4186.0,4229.25,7658,32172105.75,16-APR-2019,1901,INE462A01022
201,BBL,EQ,1085.35,1117.0,1077.3,1106.6,1108.0,1077.35,8505,9294562.9,16-APR-2019,841,INE464A01028
202,BBTC,EQ,1316.0,1374.95,1312.0,1338.05,1340.25,1313.0,132929,178550792.05,16-APR-2019,7107,INE050A01025
203,BCG,BE,4.95,4.95,4.95,4.95,4.95,4.75,78328,387723.6,16-APR-2019,62,INE425B01027
204,BDL,EQ,300.0,304.5,296.25,297.1,298.0,300.5,52665,15787523.3,16-APR-2019,2261,INE171Z01018
205,BEARDSELL,EQ,17.2,17.2,16.8,16.8,16.8,16.85,3778,63758.65,16-APR-2019,21,INE520H01022
206,BEDMUTHA,EQ,20.5,21.5,18.5,18.9,18.9,19.85,66086,1326627.6,16-APR-2019,465,INE844K01012
207,BEL,EQ,95.05,95.65,93.9,94.15,94.05,95.0,4403117,417703155.15,16-APR-2019,17175,INE263A01024
208,BEML,EQ,977.9,978.45,962.0,965.0,963.0,969.9,708214,687041339.75,16-APR-2019,13581,INE258A01016
209,BEPL,EQ,86.4,87.3,83.35,83.9,83.9,85.75,971043,82556065.25,16-APR-2019,6650,INE922A01025
210,BERGEPAINT,EQ,328.7,335.45,328.7,334.6,333.7,330.8,391305,130721474.75,16-APR-2019,8947,INE463A01038
211,BETA,SM,108.0,108.0,108.0,108.0,108.0,105.9,800,86400.0,16-APR-2019,1,INE351Y01019
212,BFINVEST,EQ,262.5,266.0,258.35,258.95,258.65,261.0,30310,7935007.0,16-APR-2019,989,INE878K01010
213,BFUTILITIE,EQ,214.15,215.5,210.0,210.9,210.0,213.2,357592,76003384.9,16-APR-2019,5785,INE243D01012
