,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
472,EON,EQ,38.0,38.0,36.6,37.15,37.0,36.7,19550,730157.85,25-APR-2019,389,INE076H01025
473,EQ30,EQ,291.99,291.99,283.01,291.9,291.9,292.0,431,123881.28,25-APR-2019,22,INF754K01EM9
474,EQUITAS,EQ,131.0,132.9,127.4,128.35,128.25,132.05,2161441,280724838.3,25-APR-2019,12878,INE988K01017
475,ERFLNCDI,N4,942.0,942.0,942.0,942.0,942.0,942.0,17,16014.0,25-APR-2019,1,INE528S07102
476,ERFLNCDI,N5,910.6,910.6,910.0,910.0,910.0,915.0,557,507203.0,25-APR-2019,3,INE528S07110
477,ERFLNCDI,N6,882.3,897.0,882.3,897.0,897.0,890.0,129,114404.7,25-APR-2019,2,INE528S07128
478,ERIS,EQ,630.05,635.0,621.0,633.05,633.0,626.15,3780,2381884.15,25-APR-2019,459,INE406M01024
479,EROSMEDIA,EQ,74.25,74.25,73.2,73.5,73.7,73.7,370280,27226350.25,25-APR-2019,2481,INE416L01017
480,ESABINDIA,EQ,895.65,925.0,888.1,903.25,909.0,890.8,1811,1638239.8,25-APR-2019,214,INE284A01012
481,ESCORTS,EQ,752.9,758.7,745.1,749.15,748.75,754.6,890524,668929223.75,25-APR-2019,25681,INE042A01014
482,ESSARSHPNG,BE,12.8,13.65,12.8,13.05,13.0,13.0,23878,317387.15,25-APR-2019,119,INE122M01019
483,ESSDEE,EQ,12.6,13.0,12.55,12.75,12.65,12.7,6875,87850.0,25-APR-2019,55,INE825H01017
484,ESSELPACK,EQ,134.65,135.9,133.9,134.95,135.15,134.15,388223,52360970.8,25-APR-2019,2249,INE255A01020
485,ESTER,EQ,34.4,34.6,33.05,33.45,33.6,34.25,11200,376376.85,25-APR-2019,282,INE778B01029
486,EUROCERA,BE,1.25,1.25,1.25,1.25,1.25,1.25,2471,3088.75,25-APR-2019,6,INE649H01011
487,EUROMULTI,BE,0.7,0.75,0.7,0.75,0.75,0.7,140,100.5,25-APR-2019,2,INE063J01011
488,EUROTEXIND,EQ,16.0,16.25,16.0,16.25,16.25,15.9,22,352.4,25-APR-2019,3,INE022C01012
489,EVEREADY,EQ,155.45,156.95,147.6,150.4,150.0,154.45,950361,144604565.6,25-APR-2019,10328,INE128A01029
490,EVERESTIND,EQ,435.7,444.0,432.9,435.25,433.0,431.3,12605,5521016.0,25-APR-2019,829,INE295A01018
491,EXCEL,BE,1.55,1.55,1.45,1.45,1.45,1.5,11552,16955.1,25-APR-2019,25,INE688J01015
492,EXCELCROP,EQ,3480.0,3494.35,3426.0,3441.4,3431.05,3499.85,1903,6577777.4,25-APR-2019,917,INE223G01017
493,EXCELINDUS,EQ,1047.7,1148.0,1020.0,1112.5,1109.25,1029.7,28027,30863016.4,25-APR-2019,4191,INE369A01029
494,EXIDEIND,EQ,218.0,219.45,213.15,213.85,214.05,217.95,1536675,332226374.45,25-APR-2019,18540,INE302A01020
495,FACT,EQ,36.35,36.35,35.55,35.7,35.7,36.4,37742,1357889.05,25-APR-2019,250,INE188A01015
496,FAIRCHEM,EQ,461.0,462.55,456.7,461.6,457.05,455.15,3651,1684982.25,25-APR-2019,108,INE959A01019
497,FCL,EQ,40.9,41.7,40.0,40.25,40.3,40.2,182800,7422946.45,25-APR-2019,1124,INE045J01026
498,FCONSUMER,EQ,43.5,44.0,43.3,43.75,43.75,43.4,878733,38424215.05,25-APR-2019,4188,INE220J01025
499,FCSSOFT,EQ,0.25,0.25,0.2,0.25,0.25,0.2,1644494,370917.85,25-APR-2019,99,INE512B01022
500,FDC,EQ,170.0,171.8,161.0,162.0,161.9,164.2,234122,38679981.4,25-APR-2019,3553,INE258B01022
501,FEDERALBNK,EQ,95.05,96.8,95.05,95.45,95.8,95.35,6174361,592646196.1,25-APR-2019,30518,INE171A01029
502,FEL,EQ,36.8,36.9,35.0,35.55,35.7,36.65,279614,10092731.6,25-APR-2019,1641,INE623B01027
503,FELDVR,EQ,35.35,36.15,33.2,34.1,33.2,35.85,2639,91088.85,25-APR-2019,90,IN9623B01058
504,FELIX,SM,18.6,18.6,18.6,18.6,18.6,17.0,8000,148800.0,25-APR-2019,2,INE901X01013
505,FIEMIND,EQ,494.3,500.0,492.0,497.55,498.0,493.65,2960,1469237.0,25-APR-2019,205,INE737H01014
506,FILATEX,EQ,50.9,51.8,49.75,50.1,49.8,50.75,267757,13575554.3,25-APR-2019,1479,INE816B01027
507,FINCABLES,EQ,457.55,474.9,449.0,461.1,457.0,455.05,320734,145147034.5,25-APR-2019,5675,INE235A01022
508,FINEORG,EQ,1404.0,1417.8,1380.0,1390.75,1390.0,1383.3,6052,8430732.5,25-APR-2019,1916,INE686Y01026
509,FINPIPE,EQ,465.0,472.5,456.0,458.3,457.2,462.4,249853,116183518.6,25-APR-2019,2356,INE183A01016
510,FLEXITUFF,EQ,45.15,47.05,44.1,45.7,45.0,45.75,2119,96255.0,25-APR-2019,103,INE060J01017
511,FLFL,EQ,482.6,489.9,481.0,485.95,485.5,482.65,276748,134232202.8,25-APR-2019,1312,INE452O01016
512,FMGOETZE,EQ,570.0,578.2,564.0,565.85,565.0,569.7,6975,3978855.1,25-APR-2019,2529,INE529A01010
513,FMNL,BE,41.7,41.7,39.5,40.75,40.65,40.4,5894,242896.25,25-APR-2019,55,INE360L01017
514,FORTIS,EQ,139.0,140.1,138.6,138.95,138.95,139.15,516366,71984677.05,25-APR-2019,5329,INE061F01013
515,FOSECOIND,EQ,1442.0,1442.0,1418.25,1421.95,1429.0,1428.3,183,260413.95,25-APR-2019,20,INE519A01011
516,FOURTHDIM,SM,24.5,24.9,24.5,24.9,24.9,23.8,6000,148600.0,25-APR-2019,4,INE382T01014
517,FRETAIL,EQ,427.85,428.85,415.95,420.05,419.8,423.25,421436,178110250.5,25-APR-2019,9272,INE752P01024
518,FSC,EQ,554.25,564.0,553.25,558.45,564.0,555.6,1578,879428.7,25-APR-2019,157,INE935Q01015
519,FSL,EQ,51.65,52.25,50.35,50.7,50.6,51.35,1621511,83331132.45,25-APR-2019,6627,INE684F01012
520,GABRIEL,EQ,143.5,145.5,143.0,144.4,144.85,143.85,34165,4920851.25,25-APR-2019,921,INE524A01029
521,GAEL,EQ,212.05,218.0,210.3,212.5,211.25,210.35,19999,4292316.35,25-APR-2019,578,INE036B01022
522,GAIL,EQ,346.0,349.0,341.1,343.1,342.8,346.05,5132603,1763748130.65,25-APR-2019,86928,INE129A01019
523,GAL,EQ,4.2,4.5,4.05,4.15,4.2,4.45,44628,188868.5,25-APR-2019,179,INE482J01021
524,GALAXYSURF,EQ,998.05,1009.0,990.05,992.5,991.1,1000.9,27736,27613039.3,25-APR-2019,548,INE600K01018
525,GALLANTT,EQ,49.55,49.6,46.65,47.1,48.9,48.0,4614,219369.4,25-APR-2019,80,INE297H01019
526,GALLISPAT,EQ,32.1,32.85,31.5,32.3,32.85,32.35,5735,185436.65,25-APR-2019,75,INE528K01029
527,GAMMNINFRA,EQ,0.6,0.65,0.6,0.6,0.65,0.65,199165,121625.45,25-APR-2019,134,INE181G01025
528,GANDHITUBE,EQ,338.5,344.85,338.0,339.3,339.5,338.0,1413,483083.65,25-APR-2019,32,INE524B01027
529,GANECOS,EQ,338.0,342.05,333.2,339.05,338.0,335.9,17727,6020674.4,25-APR-2019,533,INE845D01014
530,GANESHHOUC,EQ,63.45,64.05,60.0,60.4,60.45,62.7,49686,3054514.75,25-APR-2019,642,INE460C01014
531,GANGESSECU,EQ,43.7,44.8,43.25,43.4,44.8,45.5,2191,95077.1,25-APR-2019,14,INE335W01016
532,GANGOTRI,BZ,1.35,1.35,1.25,1.25,1.35,1.3,9617,12409.25,25-APR-2019,30,INE670B01028
533,GARDENSILK,EQ,19.0,19.05,18.2,18.3,18.2,18.7,15208,281778.6,25-APR-2019,111,INE526A01016
534,GARFIBRES,EQ,1076.0,1099.0,1060.0,1073.55,1060.1,1080.8,8073,8753835.55,25-APR-2019,473,INE276A01018
535,GATI,EQ,86.95,87.65,85.2,85.9,85.75,86.7,764655,66062329.55,25-APR-2019,14933,INE152B01027
536,GAYAHWS,EQ,0.9,0.9,0.85,0.85,0.9,0.85,66509,57542.35,25-APR-2019,31,INE287Z01012
537,GAYAPROJ,EQ,170.7,170.7,165.4,166.9,166.05,170.65,7861,1316314.65,25-APR-2019,479,INE336H01023
538,GDL,EQ,142.15,143.0,139.0,139.75,139.0,141.55,291328,41078952.7,25-APR-2019,952,INE852F01015
539,GEECEE,EQ,120.1,124.1,114.65,120.15,124.1,119.95,10408,1226836.7,25-APR-2019,370,INE916G01016
540,GENESYS,EQ,90.05,92.0,89.4,91.05,92.0,89.85,29618,2694870.15,25-APR-2019,627,INE727B01026
541,GENUSPAPER,EQ,7.45,7.5,7.25,7.25,7.35,7.35,23961,175341.45,25-APR-2019,85,INE949P01018
542,GENUSPOWER,EQ,28.3,28.45,27.9,28.05,28.05,28.05,65332,1839498.35,25-APR-2019,336,INE955D01029
543,GEOJITFSL,EQ,39.75,40.95,39.05,40.0,40.75,39.05,82573,3264703.2,25-APR-2019,439,INE007B01023
544,GEPIL,EQ,894.1,910.65,894.1,904.85,905.0,897.05,20562,18606668.8,25-APR-2019,1107,INE878A01011
545,GESHIP,EQ,287.0,288.55,284.0,285.6,284.35,286.4,116774,33655326.3,25-APR-2019,876,INE017A01032
546,GET&D,EQ,254.75,264.9,253.0,263.15,263.0,255.0,62838,16344634.2,25-APR-2019,5475,INE200A01026
547,GHCL,EQ,245.0,245.45,238.65,241.4,243.0,244.65,235417,57265668.05,25-APR-2019,4653,INE539A01019
548,GICHSGFIN,EQ,253.05,262.0,253.05,258.25,261.5,254.6,67089,17354707.55,25-APR-2019,3708,INE289B01019
549,GICRE,EQ,250.0,250.2,244.2,246.1,248.0,249.65,390156,97359391.55,25-APR-2019,4198,INE481Y01014
550,GILLANDERS,EQ,48.6,48.6,47.65,48.15,48.15,49.95,101,4856.3,25-APR-2019,10,INE047B01011
551,GILLETTE,EQ,7600.25,7650.0,7575.0,7598.95,7594.95,7598.95,2618,19909848.25,25-APR-2019,693,INE322A01010
552,GINNIFILA,EQ,13.05,13.7,12.8,13.1,13.05,13.05,33258,437348.6,25-APR-2019,301,INE424C01010
553,GIPCL,EQ,71.0,71.5,70.5,70.75,70.6,71.0,73326,5201024.1,25-APR-2019,402,INE162A01010
554,GKWLIMITED,EQ,760.0,763.8,755.0,762.0,762.0,746.0,25,19017.55,25-APR-2019,13,INE528A01020
555,GLAXO,EQ,1294.95,1295.0,1284.9,1290.3,1288.0,1294.95,5502,7097301.85,25-APR-2019,675,INE159A01016
556,GLENMARK,EQ,638.0,645.65,636.4,641.2,642.6,636.4,978919,628944645.65,25-APR-2019,24246,INE935A01035
557,GLOBALVECT,BE,117.45,117.45,109.55,109.55,109.55,115.3,6795,752811.35,25-APR-2019,136,INE792H01019
558,GLOBOFFS,EQ,11.35,11.35,11.1,11.15,11.15,11.4,5399,60587.9,25-APR-2019,56,INE446C01013
559,GLOBUSSPR,EQ,138.35,140.75,138.25,138.9,138.6,138.05,35055,4881275.55,25-APR-2019,774,INE615I01010
560,GMBREW,EQ,555.5,569.0,554.15,557.85,554.6,558.75,15620,8779591.1,25-APR-2019,1056,INE075D01018
561,GMDCLTD,EQ,73.45,74.4,72.85,73.35,73.8,73.0,182257,13394331.1,25-APR-2019,3698,INE131A01031
562,GMMPFAUDLR,EQ,1201.0,1214.95,1187.35,1192.35,1196.0,1205.9,1403,1686478.5,25-APR-2019,306,INE541A01023
563,GMRINFRA,EQ,17.5,17.75,16.95,17.05,17.05,17.4,22816769,394736363.7,25-APR-2019,10148,INE776C01039
564,GNA,EQ,313.0,315.45,310.0,311.2,312.0,312.95,7101,2215801.15,25-APR-2019,404,INE934S01014
565,GNFC,EQ,313.3,318.15,312.0,313.45,313.0,313.3,155106,48760857.2,25-APR-2019,5554,INE113A01013
566,GOACARBON,EQ,433.5,443.7,431.0,431.75,431.6,430.35,92622,40399630.95,25-APR-2019,3331,INE426D01013
567,GOCLCORP,EQ,333.2,333.55,320.05,325.55,320.05,335.15,985,322350.15,25-APR-2019,133,INE077F01035
568,GODFRYPHLP,EQ,1136.35,1155.75,1115.0,1123.2,1126.0,1129.25,273698,311887916.6,25-APR-2019,7275,INE260B01028
569,GODREJAGRO,EQ,525.8,529.0,518.05,523.6,525.0,524.4,69207,36199591.95,25-APR-2019,7083,INE850D01014
570,GODREJCP,EQ,675.0,677.5,647.25,650.35,650.9,674.35,2362113,1544685814.1,25-APR-2019,43654,INE102D01028
571,GODREJIND,EQ,508.65,518.0,507.45,509.8,510.65,508.65,279304,142599623.05,25-APR-2019,8107,INE233A01035
572,GODREJPROP,EQ,894.0,904.0,862.4,877.45,874.0,892.2,263525,234330243.7,25-APR-2019,11041,INE484J01027
573,GOENKA,BZ,0.4,0.4,0.35,0.35,0.4,0.4,128072,48664.5,25-APR-2019,45,INE516K01024
574,GOKEX,EQ,79.2,82.95,79.2,80.95,80.5,80.45,51863,4216338.35,25-APR-2019,792,INE887G01027
575,GOKUL,EQ,7.8,8.15,7.6,7.8,7.8,7.9,4167,33022.75,25-APR-2019,35,INE020J01029
576,GOKULAGRO,EQ,12.0,12.0,11.55,11.65,11.65,12.1,1215,14334.35,25-APR-2019,35,INE314T01025
577,GOLDBEES,EQ,2817.45,2823.5,2800.05,2819.45,2822.5,2795.7,9561,26918377.55,25-APR-2019,1119,INF732E01102
578,GOLDENTOBC,EQ,41.9,41.9,40.1,40.25,40.1,40.9,718,29284.4,25-APR-2019,13,INE973A01010
579,GOLDIAM,EQ,77.55,77.85,76.4,77.25,76.9,76.45,10039,774877.8,25-APR-2019,254,INE025B01017
580,GOLDSHARE,EQ,2812.0,2840.0,2812.0,2833.1,2833.0,2810.35,675,1907691.3,25-APR-2019,86,INF789F01059
581,GOLDSTAR,SM,25.9,25.9,25.9,25.9,25.9,25.25,6000,155400.0,25-APR-2019,1,INE405Y01013
582,GOLDTECH,EQ,12.9,13.4,12.9,13.1,13.0,13.05,5978,78049.3,25-APR-2019,40,INE805A01014
583,GOODLUCK,EQ,65.3,65.9,64.25,64.7,64.8,64.6,8493,550119.45,25-APR-2019,146,INE127I01024
584,GPIL,EQ,227.0,232.3,218.0,219.2,220.0,226.5,37911,8513942.9,25-APR-2019,1407,INE177H01013
585,GPPL,EQ,93.25,93.5,90.3,90.85,90.5,93.05,101206,9314184.5,25-APR-2019,2076,INE517F01014
586,GPTINFRA,EQ,57.9,61.7,57.9,58.65,58.4,60.0,1802,107356.65,25-APR-2019,26,INE390G01014
587,GRANULES,EQ,116.25,117.0,113.65,114.85,115.0,115.9,509371,58592684.05,25-APR-2019,3673,INE101D01020
588,GRAPHITE,EQ,407.0,421.0,403.15,408.4,409.8,405.85,1522563,628687987.0,25-APR-2019,30152,INE371A01025
589,GRASIM,EQ,876.1,940.0,876.1,924.8,923.0,880.55,7135560,6594682492.25,25-APR-2019,159257,INE047A01021
590,GRAVITA,EQ,89.0,91.9,86.5,87.65,86.55,89.15,44200,3939455.0,25-APR-2019,582,INE024L01027
591,GREAVESCOT,EQ,143.0,144.85,141.35,142.0,142.0,142.15,275481,39267021.5,25-APR-2019,9204,INE224A01026
592,GREENLAM,EQ,976.4,976.4,940.05,950.35,947.95,978.8,20344,19524815.35,25-APR-2019,403,INE544R01013
593,GREENPLY,EQ,167.65,169.5,165.4,168.1,167.35,168.9,45405,7612339.35,25-APR-2019,1740,INE461C01038
594,GREENPOWER,BE,3.45,3.55,3.4,3.55,3.55,3.45,38224,134059.9,25-APR-2019,55,INE999K01014
595,GRINDWELL,EQ,604.95,607.45,596.0,600.9,596.05,599.4,6991,4215519.4,25-APR-2019,453,INE536A01023
596,GROBTEA,EQ,409.0,409.4,402.0,402.0,402.0,398.0,78,31428.0,25-APR-2019,8,INE646C01018
597,GRPLTD,EQ,1050.1,1050.1,1050.0,1050.0,1050.0,1050.0,126,132300.35,25-APR-2019,9,INE137I01015
598,GRSE,EQ,99.3,99.3,95.1,96.0,95.1,97.95,8217,795624.8,25-APR-2019,152,INE382Z01011
599,GRUH,EQ,314.25,322.25,313.0,314.8,313.2,314.7,902636,287261923.55,25-APR-2019,12224,INE580B01029
600,GSCLCEMENT,EQ,21.8,22.6,21.45,21.8,21.75,21.7,40523,897299.05,25-APR-2019,224,INE542A01039
601,GSFC,EQ,101.05,103.25,100.7,102.2,102.75,101.15,884871,90661794.8,25-APR-2019,7703,INE026A01025
602,GSKCONS,EQ,7215.0,7299.95,7174.0,7194.55,7175.0,7271.4,9076,65806604.75,25-APR-2019,2235,INE264A01014
603,GSPL,EQ,191.8,193.3,189.65,191.35,190.45,189.9,397667,75918498.6,25-APR-2019,8644,INE246F01010
604,GSS,EQ,125.5,130.8,125.05,126.25,126.2,124.9,283880,36209581.8,25-APR-2019,2231,INE871H01011
605,GTL,EQ,4.35,4.4,4.3,4.35,4.3,4.4,17903,77869.55,25-APR-2019,65,INE043A01012
606,GTLINFRA,EQ,0.95,0.95,0.9,0.9,0.95,0.95,854817,787408.55,25-APR-2019,229,INE221H01019
607,GTNIND,EQ,10.0,11.35,9.7,10.25,10.45,9.6,8654,92172.4,25-APR-2019,117,INE537A01013
608,GTNTEX,BE,11.55,12.2,11.55,11.7,12.15,12.15,5783,67204.65,25-APR-2019,38,INE302H01017
609,GTPL,EQ,66.65,66.65,64.5,65.0,64.95,66.55,9808,640132.0,25-APR-2019,242,INE869I01013
610,GUFICBIO,EQ,85.6,86.0,83.25,83.5,83.7,83.45,36172,3063750.25,25-APR-2019,931,INE742B01025
611,GUJALKALI,EQ,488.95,491.05,482.1,483.65,483.0,488.1,19980,9726546.9,25-APR-2019,1471,INE186A01019
612,GUJAPOLLO,EQ,164.0,164.8,159.8,160.9,160.9,161.7,134,21800.4,25-APR-2019,22,INE826C01016
613,GUJFLUORO,EQ,1040.0,1042.4,1023.0,1033.75,1028.0,1034.05,14548,15022063.65,25-APR-2019,1380,INE538A01037
614,GUJGASLTD,EQ,158.1,159.05,156.5,157.75,157.6,157.65,817569,128772002.75,25-APR-2019,2614,INE844O01030
615,GUJRAFFIA,BE,18.2,18.2,18.2,18.2,18.2,18.2,500,9100.0,25-APR-2019,2,INE610B01024
616,GULFOILLUB,EQ,875.1,875.1,856.0,859.5,857.0,875.7,1509,1304746.35,25-APR-2019,243,INE635Q01029
617,GULFPETRO,EQ,70.05,70.9,67.45,67.75,67.9,70.05,18899,1286201.25,25-APR-2019,286,INE586G01017
618,GULPOLY,EQ,53.95,58.0,52.8,53.9,54.0,53.7,19615,1057263.0,25-APR-2019,186,INE255D01024
619,GVKPIL,EQ,7.65,7.7,7.45,7.55,7.6,7.7,1461968,11077986.65,25-APR-2019,1125,INE251H01024
620,HAL,EQ,687.0,687.0,675.0,677.55,677.1,679.0,7039,4769181.25,25-APR-2019,831,INE066F01012
621,HARITASEAT,EQ,499.1,503.05,490.8,493.8,490.8,501.25,1555,775387.4,25-APR-2019,111,INE939D01015
622,HARRMALAYA,EQ,71.0,72.5,70.25,70.65,70.6,71.7,16707,1188419.3,25-APR-2019,401,INE544A01019
623,HATHWAY,EQ,29.7,29.7,29.2,29.3,29.25,29.25,88368,2594932.6,25-APR-2019,744,INE982F01036
624,HATSUN,E1,590.0,590.0,590.0,590.0,590.0,565.05,14,8260.0,25-APR-2019,1,IN9473B01017
625,HATSUN,EQ,713.05,720.0,708.5,712.8,715.0,715.6,1843,1318665.25,25-APR-2019,269,INE473B01035
626,HAVELLS,EQ,778.1,780.5,770.5,772.9,773.4,774.05,1084251,841702152.0,25-APR-2019,25043,INE176B01034
627,HAVISHA,BE,0.95,1.0,0.9,1.0,1.0,0.95,10622,9811.25,25-APR-2019,6,INE293B01029
628,HBLPOWER,EQ,25.35,25.35,24.55,24.65,24.65,25.0,80092,1992516.55,25-APR-2019,305,INE292B01021
629,HBSL,EQ,7.15,7.65,7.15,7.35,7.3,7.3,848,6197.7,25-APR-2019,11,INE550B01022
630,HCC,EQ,13.95,14.55,13.75,14.05,14.05,13.95,3436170,48603646.85,25-APR-2019,4820,INE549A01026
631,HCG,EQ,202.65,208.75,202.3,203.85,202.55,202.0,5549,1131748.6,25-APR-2019,269,INE075I01017
632,HCL-INSYS,EQ,16.95,17.25,16.55,16.65,16.65,17.05,511512,8607182.05,25-APR-2019,1695,INE236A01020
633,HCLTECH,EQ,1141.0,1151.4,1129.05,1133.7,1136.0,1138.95,2680549,3048575725.2,25-APR-2019,76748,INE860A01027
634,HDFC,EQ,1987.55,1998.8,1946.55,1955.15,1951.45,1980.4,4162465,8201507876.5,25-APR-2019,136733,INE001A01036
635,HDFCAMC,EQ,1587.05,1625.0,1587.05,1611.3,1607.4,1592.25,148955,240186389.35,25-APR-2019,9586,INE127D01025
636,HDFCBANK,EQ,2286.9,2298.8,2257.95,2263.45,2262.25,2279.75,4521659,10282833886.8,25-APR-2019,129865,INE040A01026
637,HDFCLIFE,EQ,400.8,402.0,396.4,399.1,398.4,400.0,926294,370015883.0,25-APR-2019,33522,INE795G01014
638,HDFCMFGETF,EQ,2886.8,2893.0,2877.0,2890.95,2893.0,2871.85,576,1662106.6,25-APR-2019,92,INF179K01CN1
639,HDFCNIFETF,EQ,1219.09,1222.19,1209.0,1209.93,1209.0,1215.01,483,587768.97,25-APR-2019,29,INF179KB1KP3
640,HDFCSENETF,EQ,4075.0,4085.0,4075.0,4085.0,4085.0,4055.77,13,52985.0,25-APR-2019,3,INF179KB1KQ1
641,HDIL,EQ,24.2,24.5,23.85,23.95,24.05,24.05,1605741,38826995.2,25-APR-2019,4500,INE191I01012
642,HECPROJECT,SM,140.0,141.0,140.0,141.0,141.0,137.0,2400,337200.0,25-APR-2019,2,INE558R01013
643,HEG,EQ,1790.1,1833.5,1751.15,1780.4,1777.0,1791.3,370580,666482871.8,25-APR-2019,29291,INE545A01016
644,HEIDELBERG,EQ,183.7,187.0,181.3,184.85,185.15,181.85,589463,108887172.25,25-APR-2019,7515,INE578A01017
645,HERCULES,EQ,115.2,115.9,113.5,113.75,113.5,114.9,5869,672430.1,25-APR-2019,166,INE688E01024
646,HERITGFOOD,EQ,499.8,501.85,485.2,487.35,486.2,495.95,15655,7663495.35,25-APR-2019,710,INE978A01027
647,HEROMOTOCO,EQ,2618.0,2638.0,2597.65,2612.25,2610.85,2611.9,690718,1807429592.1,25-APR-2019,46303,INE158A01026
648,HESTERBIO,EQ,1457.95,1500.75,1457.95,1495.0,1495.0,1487.7,3585,5337574.35,25-APR-2019,1747,INE782E01017
649,HEXATRADEX,BE,19.6,19.6,18.7,18.7,18.75,18.75,1639,30875.25,25-APR-2019,17,INE750M01017
650,HEXAWARE,EQ,334.0,344.9,332.1,343.7,344.0,332.6,2264865,769361511.55,25-APR-2019,46620,INE093A01033
651,HFCL,EQ,22.4,22.8,22.15,22.35,22.3,22.35,1577039,35403205.2,25-APR-2019,2455,INE548A01028
652,HGINFRA,EQ,270.3,273.0,265.35,266.95,269.5,270.15,8846,2373574.65,25-APR-2019,327,INE926X01010
653,HGS,EQ,622.05,639.7,622.05,634.65,635.2,634.25,684,435153.1,25-APR-2019,163,INE170I01016
654,HHOF1140RG,MF,8.26,8.5,8.26,8.5,8.5,8.35,6590,55093.4,25-APR-2019,4,INF179KB1W87
655,HIGHGROUND,EQ,6.8,6.95,6.7,6.8,6.85,6.75,5173,35293.85,25-APR-2019,60,INE361M01021
656,HIKAL,EQ,176.0,184.3,175.1,179.95,180.85,175.9,283241,51333415.25,25-APR-2019,4602,INE475B01022
657,HIL,EQ,1825.4,1875.0,1825.25,1853.15,1850.0,1842.95,6493,12068689.7,25-APR-2019,1200,INE557A01011
658,HILTON,BE,16.9,17.3,16.9,17.3,17.3,17.3,350,5947.0,25-APR-2019,3,INE788H01017
659,HIMATSEIDE,EQ,220.25,222.45,213.25,214.15,214.25,220.95,54221,11729343.9,25-APR-2019,1714,INE049A01027
660,HINDALCO,EQ,200.85,202.65,195.75,196.55,196.8,200.7,6735299,1342330405.7,25-APR-2019,46085,INE038A01020
661,HINDCOMPOS,EQ,219.65,221.0,214.5,218.1,220.0,220.15,6594,1439524.3,25-APR-2019,130,INE310C01029
662,HINDCOPPER,EQ,48.75,49.15,47.55,47.95,47.8,48.9,431032,20859650.2,25-APR-2019,2441,INE531E01026
663,HINDMOTORS,BE,7.45,7.45,7.15,7.3,7.3,7.25,33785,247057.35,25-APR-2019,118,INE253A01025
664,HINDNATGLS,EQ,81.95,81.95,79.25,80.0,80.0,81.5,1928,154511.05,25-APR-2019,34,INE952A01022
665,HINDOILEXP,EQ,127.5,128.85,126.9,128.05,128.3,127.2,194634,24858328.1,25-APR-2019,2478,INE345A01011
666,HINDPETRO,EQ,269.5,279.0,266.1,275.05,274.85,268.8,15257172,4185850840.3,25-APR-2019,109124,INE094A01015
667,HINDSYNTEX,BZ,3.35,3.35,3.35,3.35,3.35,3.2,100,335.0,25-APR-2019,1,INE155B01012
668,HINDUJAVEN,EQ,387.6,391.45,375.1,381.25,381.2,385.95,461,176000.1,25-APR-2019,43,INE353A01023
669,HINDUNILVR,EQ,1756.0,1762.6,1727.2,1734.2,1737.15,1752.6,1704890,2973226773.4,25-APR-2019,60998,INE030A01027
670,HINDZINC,EQ,274.35,277.65,271.4,272.95,273.4,275.5,756411,207733237.6,25-APR-2019,8499,INE267A01025
671,HIRECT,EQ,129.0,130.0,127.0,127.9,129.0,128.1,3814,489424.0,25-APR-2019,86,INE835D01023
672,HISARMETAL,EQ,44.6,46.25,43.6,44.7,45.0,44.25,3676,164772.0,25-APR-2019,56,INE598C01011
673,HITECH,EQ,273.7,273.7,253.95,262.65,253.95,269.65,532,142970.8,25-APR-2019,44,INE106T01017
674,HITECHCORP,EQ,105.45,105.95,102.05,102.25,102.05,103.1,2195,228176.9,25-APR-2019,22,INE120D01012
675,HITECHGEAR,EQ,290.0,292.3,287.5,287.65,287.5,289.95,844,243862.05,25-APR-2019,98,INE127B01011
676,HMT,BZ,18.1,18.8,18.1,18.5,18.5,19.0,1494,27608.0,25-APR-2019,8,INE262A01018
677,HMVL,EQ,107.1,112.25,104.85,111.1,111.6,107.35,15968,1736607.65,25-APR-2019,512,INE871K01015
678,HNGSNGBEES,EQ,3232.0,3232.0,3150.0,3232.0,3232.0,3233.97,17,54616.0,25-APR-2019,15,INF732E01227
679,HONAUT,EQ,23786.8,23841.0,23560.0,23781.05,23750.05,23727.5,529,12538192.3,25-APR-2019,408,INE671A01010
680,HONDAPOWER,EQ,1063.3,1074.3,1055.0,1058.6,1055.0,1067.6,1555,1657505.65,25-APR-2019,216,INE634A01018
681,HOTELEELA,EQ,11.05,11.1,10.7,10.8,10.8,10.95,298412,3244342.85,25-APR-2019,623,INE102A01024
682,HOVS,EQ,150.4,157.8,146.0,148.4,146.5,148.8,104920,16028723.0,25-APR-2019,2778,INE596H01014
683,HPL,EQ,61.5,62.4,60.95,61.2,61.5,61.2,34410,2114589.6,25-APR-2019,551,INE495S01016
684,HSCL,EQ,114.9,114.9,113.4,113.55,113.4,114.6,121617,13843131.1,25-APR-2019,1398,INE019C01026
685,HSIL,EQ,265.2,266.55,261.05,262.45,263.0,263.95,20303,5347991.15,25-APR-2019,1910,INE415A01038
686,HTMEDIA,EQ,39.05,43.75,39.05,39.85,39.7,38.85,173320,7076085.45,25-APR-2019,1558,INE501G01024
687,HUBTOWN,EQ,32.85,32.85,31.55,31.95,31.6,32.95,18119,582283.15,25-APR-2019,217,INE703H01016
688,HUDCO,EQ,43.15,43.2,42.6,42.65,42.65,42.9,506863,21704044.05,25-APR-2019,2022,INE031A01017
